"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT02964338","PHASE3","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"18","chronic cluster headache","Futility analysis revealed that the primary endpoint is unlikely to be met. There were no safety concerns observed with fremanezumab treatment in the trial.","Mean Change From Baseline in the Overall Monthly Average Number of CH Attacks Up to Week 12"
"NCT04876378","NA","TERMINATED","BUSINESS","0.6","PROCEDURE","OTHER","False","OTHER",,"24.2","anatomic stage i breast cancer ajcc v8","Funding","Mean differences in hyaline cartilage biochemical composition"
"NCT00382278","PHASE1","TERMINATED","SAFETY","0.6","PROCEDURE","OTHER","False","OTHER",,"27","liver cirrhosis","Other authors showed the same metabolic effect may be obtained when BMMC are delivered peripherally, with lower risk and cost than through hepatic artery.","Changes in liver function according to Child-Pugh and MELD scores"
"NCT01879943","NA","TERMINATED","EXTERNAL","0.8","DEVICE","OTHER","False","OTHER",,"31.7","colorectal cancer","Operational difficulties related to medical staff turnover (investigators departure and sickness leave).","Number of patients with full colonic exploration and detection of lesions"
"NCT04373915","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"12","parent engagement","Low participation in intervention","Parent Engagement"
"NCT00122408","PHASE1","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"47","pneumonia",,"Intensive Care Unit (ICU) mortality rate"
"NCT03904017","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"43.2","stroke, acute","Failure to enroll","Mean Time to Randomization and Initiation of Intervention"
"NCT04902040","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","RESPONSE_RATE","False","OTHER",,"46.5","advanced bladder carcinoma","PI requested.","Objective Tumor Response Rate (ORR) (Complete Response + Partial Response)."
"NCT04798989","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","INDUSTRY",,"12.8","alzheimer's disease with vascular pathology","Due to enrollment challenges","Incidence of Treatment-emergent Adverse Events (TEAEs) From Study Drug Initiation Through Follow-up"
"NCT00772668","NA","TERMINATED","BUSINESS","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"16.2","lymphoma","Funding","Overall Response Rate, According to the International Workshop Criteria (IWC) for Non-Hodgkin's Lymphoma (NHL)"
"NCT05446168","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"14.8","parkinson disease","Withdrawal of funding","Whole Brain Butyrate PET Radiotracer Binding"
"NCT03283150","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"49.6","brain","Due to a decrease in scheduled study-eligible patients, we terminated the study prematurely","Sedatives Drugs Effects - Percent Change in Root Mean Square (RMS) of Electrical Activity"
"NCT04192513","PHASE2","TERMINATED","EXTERNAL","0.6","DRUG","SAFETY","False","INDUSTRY",,"13.4","atopic dermatitis","Covid-19 has shut the clinic indefinitely","Change in Local Tolerability Based on Scale Listed"
"NCT02756013","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"33.1","gynecologic malignancies","Lack of accrual - terminated","Relative Dose Intensity as Measured by Mean Percent of Intended Cycles Completed"
"NCT04485663","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"18.7","chronic hepatitis b","Lack of antiviral activity at the projected efficacious dose.","Incidence of Treatment-Emergent Adverse Events [Safety and Tolerability]"
"NCT00089414","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","NIH",,"71","premenstrual syndrome","Informed by manufacturer that CDB-2914 crosses blood-brain barrier invalidating Arm #3 of protocol.","Change in Premenstrual Tension Syndrome Scale (PMTS) Factors Associated With Premenstrual Symptoms."
"NCT01385306","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","SAFETY","False","INDUSTRY",,"13","asthma","Slow enrollment","Number of Participants With Adverse Events"
"NCT02495233","PHASE1","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","INDUSTRY",,"12.7","non-small-cell lung cancer","Study terminated due to adverse events related to the combination therapy","Number of Participants With Dose Limiting Toxicities (DLTs)"
"NCT02144233","NA","TERMINATED","EFFICACY","0.6","PROCEDURE","OTHER","False","OTHER",,"46.5","temporomandibular joint dysfunction syndrome","Interim analysis showed benefice of one therapy over the other one.","Jaw-pain-Intensity (Affected Side)"
"NCT01839526","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"40","fabry disease","Enrollment period not extended and screening stopped for slow recruitment and in accordance with provisions of the protocol. Not linked to any safety concern","Glomerular Filtration Rate Estimated from Serum Creatinine (eGFR)"
"NCT04559685","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"43.9","high grade glioma","Study terminated due to unavailability of the investigational product required to continue the study.","Biological changes associated with the sonodynamic therapy"
"NCT00003485","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","True","OTHER",,"85","colon cancer","slow accrual",
"NCT00259285","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"25","non-small-cell lung cancer","Trial was stopped early due to low enrollment.","Treatment Response"
"NCT04951115","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"30.2","small-cell lung cancer","The study was terminated early due to low accrual.","Number of Toxicities Grade 3 or Above Related to Therapy"
"NCT00972335","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","OTHER",,"53.9","intracranial meningioma","Study terminated early due to slow accrual","Progression-free Survival (PFS), in the Treatment of Patients With Refractory Meningioma."
"NCT00493025","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","OTHER",,"95","esophageal cancer","Closed due to early stopping rule-Low accrual","Pathologic Complete Response Rate to the Neoadjuvant Regimen"
"NCT00205517","NA","TERMINATED","EFFICACY","0.6","PROCEDURE","OTHER","False","OTHER",,"46","sedation","End point reached at interim analysis","Length of mechanical ventilation and ICU stay. Mortality"
"NCT05712174","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"19.7","oncology","Accrual to the biochemically recurrent and metastatic cohorts complete; however, accrual to the remaining two cohorts was lagging and deemed no longer feasible.","Questionnaire based assessment of the impact of [18]F-PSMA-1007 PET/CT or PET/MRI on patient management plans"
"NCT03673774","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"40.3","pulmonary hypertension","RECRUITMENT ISSUES","Measure of cardiac flow variation at 0 month by impedancemetry"
"NCT00263874","PHASE2","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","INDUSTRY",,"10","pulmonary disease, chronic obstructive","The decision to terminate was completely related to efficacy and there were no safety concerns.","Change from baseline in forced expiratory volume in 1 second (FEV1) compared to placebo"
"NCT01687647","PHASE3","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"97.4","lung neoplasms",,"Risk of false positive"
"NCT04688749","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"41.5","melanoma (skin)","Due to COVID-19","Comparison of Dermasense measurements"
"NCT02022358","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"95","osteosarcoma","Recruitment almost complete, has been slow and challenging","Estimate of the difference in proportions of patients ready to receive chemotherapy on Day 15 of each chemotherapy cycle comparing standard rescue and glucarpidase+standard rescue"
"NCT06336148","PHASE1","TERMINATED","BUSINESS","0.8","DRUG","SAFETY","False","INDUSTRY",,"14.8","solid tumor","Sponsor's strategic business decision","Incidence and severity of adverse events and serious adverse events - Part 1a"
"NCT05155085","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"21.7","atopic dermatitis","No longer pursuing development","The Proportion of Subjects Who Achieve 75% Improvement on the Eczema Area and Severity Index (EASI-75) at Week 14"
"NCT01518543","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"33","arthrodesis",,"Rate of healing at 3 month"
"NCT04126343","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"7","healthy study participants","Based on available data, UCB has decided to stop development of padsevonil as adjunctive treatment of focal-onset seizures","Placebo-corrected Change From Baseline in QTcF on Day 8 for Padsevonil"
"NCT01492725","PHASE2","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"30","ischemic stroke","On DSMB advice, trial recruitment has been halted for efficacy. F/U continues","Reperfusion at 24 hours (CT or MR perfusion imaging)"
"NCT01696825","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"19","metabolism, drug",,"Serum diazepam levels measured over time"
"NCT05894876","NA","TERMINATED","ENROLLMENT","0.6","OTHER","BIOMARKER","False","INDUSTRY",,"10.7","idiopathic short stature","Due to recruitment challenges, the sponsor has decided to terminate the study prematurely.","The frequency of genetic variants that significantly differ between the two responder groups"
"NCT02149017","PHASE1","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"24","alzheimer disease","SNUH-NM-333 ligand effect was judged to be insufficient.","Distribution volume ratio (DVR)"
"NCT02064517","PHASE2","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"68.3","clinical and radiographic success in 24 months","Lake of inclusion","Followed in 24 months"
"NCT04321850","NA","TERMINATED","EXTERNAL","0.8","DRUG","OTHER","False","OTHER_GOV",,"13.7","oral mucositis","Health restrictions due to the COVID-19 pandemic","Incidence of oral mucositis"
"NCT00473850","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","OTHER",,"290.9","exostoses, multiple hereditary","This study is recruiting under a different title - ""Genotype-Phenotype Correlation of Multiple Hereditary Exostoses: Multicentre Project"" NCT00474331",
"NCT01228864","NA","TERMINATED","ENROLLMENT","0.8","PROCEDURE","QOL","False","OTHER",,"94.7","quality of life","low accrual","Quality of Life"
"NCT03585764","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","SAFETY","False","OTHER",,"65","ovarian cancer","This study was halted prematurely due to recruitment barriers","Number of Study Subjects With Treatment-related Adverse Events Using NCI Common Terminology Criteria for Adverse Events (CTCAE) v5.0"
"NCT01331499","PHASE4","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"24","blood loss","Study terminated due to Medtronic acquisition","Actual Peri-operative Blood Loss"
"NCT06411132","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"8.1","sjã¶gren syndrome","The analyses presented are based on a database lock date of 05 March 2025.The study was prematurely interrupted by DompÃ© following a review of the database, which determined that an acceptable no. of patients was reached to meet the trial objectives.","The proportion of patients with SjÃ¶gren's dry eye who demonstrate impaired corneal sensitivity"
"NCT05217563","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"11.8","pain, procedural","Insufficient funding","Memory for pain during the first vaccination"
"NCT06087406","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"22.9","rheumatoid arthritis","Interim data from the Phase 1b studies of imvotamab in rheumatoid arthritis demonstrated that the depth and consistency in B Cell depletion required to measure success was insufficient.","To evaluate the safety and tolerability of imvotamab in participants with moderate to severe rheumatoid arthritis"
"NCT04334304","NA","TERMINATED","UNKNOWN","0","PROCEDURE","QOL","False","OTHER",,"58.3","osteo arthritis knee","Patient inclusion difficult.","Patient reported outcome measures"
"NCT04014049","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"18.4","patients beneficiting of temporary hebergement","This study had to halt due to covid 19 pandemy.In fact, during the pandemy the two instutitions whose were included in this study were no longer accessible so this trial couldn't resume.In addition, the main criteria was invalidated by the pandemy.","The main criterion used is the average length of stay (DMS) found at the end of the study, compared to the MSD for the two previous years in the services addressed."
"NCT02104349","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"79","meditation",,"Visual Analog Scale"
"NCT05494658","NA","TERMINATED","EFFICACY","0.6","OTHER","OTHER","False","OTHER",,"27.8","insulin resistance","The mid-term analysis of the study showed no significant difference between the two groups.","The proportion of postoperative blood glucose>8mmol/L"
"NCT01361555","PHASE2","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"26","depression","Failure to meet primary endpoint","Long-term effects of BMS-820836 on blood pressure in patients with depression"
"NCT01794338","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"56.6","ventral hernia","Lack of incorporation with patients","Hernia Recurrence"
"NCT04696848","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"24.4","colorectal cancer","Recruitment difficulty","Maximum tolerated dose"
"NCT00504855","NA","TERMINATED","REGULATORY","0.8","OTHER","OTHER","False","OTHER",,"80","pressure ulcer","Staffing changes resulted in the expiration of IRB approval (2/15/12), and recruitment halted (n=84). IRB approval is now current for retrospective analysis.","Presence or absence of cast sores, including size, location, grade using Wagner's Classification system for the severe diabetic foot ulcerations"
"NCT06799455","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"12.3","multiple pulmonary diseases","We are closing due to a change in practice here that means we are no longer seeing eligible participants","Desaturation"
"NCT02955147","PHASE1","TERMINATED","EFFICACY","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"33.6","giant cell arteritis","Inefficacy","Percentage of Patients in Glucocorticoid-free Remission"
"NCT00038649","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"149","myelogenous leukemia, chronic, chronic phase","Sponsor discontinued providing study drug.","Number of Participants With Molecular Response of Complete or Partial Hematologic Remission"
"NCT04259385","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"0","food preferences","Study halted prematurely during COVID-19 outbreak (only 1 participant)","Total beverage calories purchased for the child"
"NCT00967343","PHASE2","TERMINATED","UNKNOWN","0","BIOLOGICAL","OTHER","False","INDUSTRY",,"30","myeloid leukemia",,"Transplant Related Mortality"
"NCT01411215","NA","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"24","rheumatoid arthritis","See termination reason in detailed description.","Number of Participants Who Had Any Adverse Events (AEs) During 24 Weeks"
"NCT05044715","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"9","compassion","The prevalence of CFT at the counseling center and university made it difficult during recruitment of subjects to find participants without exposure to CFT to be used as a treatment-as-usual control.","Fears of Compassion Scale (FCS)"
"NCT00961376","PHASE2","TERMINATED","UNKNOWN","0","BIOLOGICAL","OTHER","False","OTHER",,"67.3","melanoma","PI Discretion","Immunologic effects (changes in the number of tumor specific T cells)"
"NCT00323076","PHASE1","TERMINATED","EXTERNAL","0.6","DRUG","BIOMARKER","False","OTHER",,"148.8","renal cell carcinoma","Retirement of former Qualified Investigator and lack of resources to complete study.","Phase I: demonstrate the safety of 18F-FAZA manufactured at the Edmonton Radiopharmaceutical Centre/Edmonton PET Centre. Phase II: determine the general biodistribution pattern of18F-FAZA."
"NCT03333317","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"3.9","respiratory syncytial viruses","Sponsor Decision","Area Under the Curve (AUC) of Respiratory Syncytial Virus (RSV) Viral Load"
"NCT01650740","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"27","major depressive disorder","Poor recruitment results.",">= 50% improvement in Montgomery-Asberg Depression Rating Scale (MADRS) Scores (MADRS Response)"
"NCT02803489","NA","TERMINATED","EXTERNAL","0.6","DEVICE","OTHER","False","INDUSTRY",,"13","chronic diseases","inclusion rate too low \& investigators enable to recruit new patients rapidly","Sensitivity and specificity of the tele-notifications"
"NCT03654989","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"22.3","diabetic foot ulcer","recruitment difficulties","Comparison of wound closure between the 3 groups: iontophoresis of treprostinil, iontophoresis of placebo, and standard of care, over12 weeks."
"NCT01598168","PHASE3","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"29.9","heparin-induced thrombocytopenia","slow recruitment","Incidence of new symptomatic venous and arterial thromboembolism in the study population."
"NCT04160468","PHASE3","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"32.7","staphylococcus aureus bacteremia","The independent DSMB recommended that the study be stopped for futility following interim efficacy analysis.","Clinical Responder Rate at Day 14 in the MRSA Population in the Microbiological Intent-to-treat (mITT) Analysis Set"
"NCT04329091","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"14.1","sleep","Lack of participant recruitment","Perceptual Learning Protocol"
"NCT00811174","PHASE3","TERMINATED","EFFICACY","0.6","DRUG","SAFETY","False","INDUSTRY",,"20","immunologic deficiency syndromes","Due to limited data available, efficacy, and PK analyses were not performed.","Adverse Events"
"NCT00255333","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","True","INDUSTRY",,"15.9","tumors","Development of this compound was discontinued.",
"NCT01956552","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"75","metastatic breast cancer",,"To assess the phenotype ant genotype discrepancies regarding hormonal receptor, FISH status and proliferation between the primary tumor and the first metastatic progression."
"NCT00031538","NA","TERMINATED","UNKNOWN","0","OTHER","BIOMARKER","False","NIH",,"157.9","glioma",,"To generate a large publicly accessible molecular and genetic data base with prospective corollary clinical data for 1000 gliomas"
"NCT00953576","PHASE1","TERMINATED","SAFETY","0.8","DRUG","SAFETY","False","OTHER",,"42.4","prostate cancer","The study terminated early due to concerns about drug toxicity.","Lapatinib Maximum Tolerated Dose (MTD) [Phase I]"
"NCT00086840","PHASE2","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","NIH",,,"recurrent adult diffuse large cell lymphoma","Administratively complete.","Response (CR or PR)"
"NCT01451489","NA","TERMINATED","ENROLLMENT","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"60.5","fsgs","The recruitment of subject is very difficult","the rates of the complete remission during the induction phase"
"NCT02804789","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"46.4","alzheimer's dementia","No further funding available, remaining visits halted due to threat of Covid 19","Change in RBANS Composite score over time, units on a scale."
"NCT04748289","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"61.3","clinical decision support system","new follow-up study will start in 2026","Verification of ICU Cockpit software for remote monitoring of isolated patients"
"NCT03888989","PHASE1","TERMINATED","EXTERNAL","0.8","BIOLOGICAL","BIOMARKER","False","OTHER",,"51","influenza","Enrollment was not complete given logistical concerns that arose during the COVID-19 pandemic","Plasma HAI Titer at Day 7 (Year 1)"
"NCT03078868","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"28","dwm","lack of accrual and PI left institution","Apparent Diffusion Coefficient (ADC) From Infected Post-operative Fluid Collections"
"NCT00851591","NA","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"47","lactation","Low enrollment; investigator chose not to continue study","The Main Outcome Variable of This Study is the Quantity of Milk Produced."
"NCT01172990","NA","TERMINATED","ENROLLMENT","0.8","PROCEDURE","OTHER","False","OTHER",,"40","acute coronary syndrome","Slow recruitment","Ambulance recruitment rate per million of population (corrected for 9-5 recruitment)"
"NCT01035658","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","OTHER",,"49.9","ovarian cancer","Based on analyses in Phase I, the study did not advance to Phase II.","Phase I: Maximum Tolerated Dose (MTD) of Pazopanib and Liposomal Doxorubicin"
"NCT01126255","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"40","vulvar lichen sclerosus","Recruitment problems","Score of the characteristics of Lichen sclerosus based on vulvar efflorescences"
"NCT04922255","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"25","urinary incontinence","We exhausted all ability to recruit from our study sites","Patient Global Impression of Improvement-Incontinence"
"NCT02767778","NA","TERMINATED","EFFICACY","0.6","DEVICE","OTHER","False","OTHER",,"88","stroke, acute","Interim analysis showed positive results","Change in the volume of the ischemic lesion measured by MRI"
"NCT03468543","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"1.8","gastric retention","Per protocol stopping rules","Gastric Retention by Magnetic Resonance Imaging (MRI)"
"NCT06364215","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"13.3","atrial fibrillation paroxysmal","Insufficient enrollment related to ILR coverage barriers and the resulting inability to meet timelines with the available funding.","Procedural success, defined as freedom from of all documented atrial arrhythmias episodes after the 3-month blanking period."
"NCT00128115","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"23","hip fracture",,"Proprietary Information - Exploratory (Non-Confirmatory) Trial"
"NCT00058825","PHASE1","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","OTHER","False","OTHER",,"169","hematologic malignancies","Slow accrual due to practice changes meant study would take too long to finish","Transplant Related Mortality (TRM)"
"NCT05790408","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"16.8","glaucoma","Slow recruitment, lack of availability of equipment, lack of availability of staff","Surgical Success"
"NCT00790725","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"17.9","respiration, artificial","The patient population in RACU has changed significantly, we can not find potential subjects to recruit. The enrollment rate has reached zero.","Length of time mechanically ventilated in the RACU"
"NCT00089089","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","NIH",,,"hematopoietic/lymphoid cancer",,"Phase II dose will be defined as the lowest dose at or below the maximum tolerated dose (MTD; based on dose limiting toxicity) consistent with a plateau reduction in DNA methylation in target tumor tissue"
"NCT01075789","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"10","intubation; difficult","Failure to recruit","Reduction in mean visual analogue scores (VAS) in study arm"
"NCT06321068","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"15.9","endometrial cancer","Due to the adjustment of our company's research and development strategy, we are now prematurely terminating this project.","vital signs"
"NCT04026750","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"5.1","type 1 diabetes","Based on scientific data collected during the trial and high screen fail rate.","Change From Baseline in Peak Glucagon Response to Hypoglycemia"
"NCT01446250","PHASE3","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"17","hepatitis c",,"Percentage of Participants That Discontinued Study Drug or Required Dose Reduction or Dose Interruption Due to Treatment-emergent Adverse Events"
"NCT04990518","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"0","low back pain, mechanical","Grant not allowed","1-year incidence of LBP"
"NCT02578290","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"7","ct and mr image orders","Due to an error in the implementation of the project, CDS was provided to all providers, rather than to the intended random sample of providers.","number of ""non-advised"" scans ordered per visiting provider"
"NCT03623490","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"35.6","kidney cancer","Following an insufficient recruitment, the sponsor decided to halt prematurely inclusions","Rate of side effects"
"NCT02300285","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"42.9","hypoglycemia","Insufficient eligible participants to meet recruitment goal","Frequency of Hypoglycemic Events"
"NCT02503735","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"45.5","hepatitis c","Unable to meet enrollment goal","The Percent Change in Proteinuria"
"NCT02478008","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","SAFETY","False","INDUSTRY",,"2","mitral insufficiency","Edwards acquired CardiAQ and opted to terminate this study. 2 patients were enrolled and follow-up is complete. No further enrollment or follow-up will occur.","Composite Major Adverse Event Rate"
"NCT00896025","PHASE4","TERMINATED","UNKNOWN","0","DRUG","SURVIVAL","False","OTHER",,"87","acute liver failure","This observational study was stopped after 140 patients were enrolled, no more funds available to continue.","Survival Rate With or Without Transplant"
"NCT06397976","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"6.6","eyes with normal anterior segment","newer version of the devices available for testing","Central Cornea Thickness"
"NCT01301040","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"60","breast cancer","Slow recruitment","The difference between cardiac strain rates measured at baseline and after 4 cycles of chemotherapy."
"NCT02943668","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"21.5","anemia","Terminated due to low accrual","Proportion of Patients That Achieve Erythroid Hematologic Improvement."
"NCT05547191","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"2.6","pressure ulcer","RLS Global in bankruptcy","Incidence of subjects with a clean wound bed, not in need of further debridement at End of Treatment, as assessed by investigator"
"NCT00318110","PHASE2","TERMINATED","ENROLLMENT","0.6","PROCEDURE","RESPONSE_RATE","False","ACADEMIC",,"35","metastatic renal cell carcinoma","Unable to meet subject enrollment goal.","Determine the best rate of tumor response of complete response (CR) + complete unconfirmed response (CRU) + partial response (PR) within 6 months after matched unrelated donor (MUD) nonmyeloablative stem cell transplantation (NST)"
"NCT03407482","PHASE2","TERMINATED","EFFICACY","0.8","DRUG","SAFETY","False","INDUSTRY",,"22.3","lupus erythematosus, systemic","The study was ended early due to the lack of efficacy seen in the parent study GA30044.","Percentage of Participants With Adverse Events (AEs)"
"NCT03596723","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"3.5","ocular inflammation","NDA #210565 did not trigger the need for a Pediatric Research Equity Act study.","Anterior Chamber Cell Grade"
"NCT00827580","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","OTHER",,"8","breast cancer",,"the frequency of HFS; evaluation of eniluracil dose response; and assessment of any toxicity related to the topical product."
"NCT03462576","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","INDUSTRY",,"24.5","decompensated cirrhosis","Sponsor of Trial decision","Number of Subjects Experiencing a High Risk Event Based on a 5.5%/Hour Cut-off"
"NCT05401617","NA","TERMINATED","UNKNOWN","0","OTHER","BIOMARKER","False","OTHER",,"17.4","pediatric surgery","Difficulty in enrolling new patients","Level of anxiety on entering the operating room"
"NCT00574717","PHASE1","TERMINATED","ENROLLMENT","0.8","PROCEDURE","BIOMARKER","False","OTHER",,"33","hyperopia","Lack of funding support for continued recruitment, enrollment, treatment","The primary outcome will be to determine if the criterion level for emmetropization (â¤+3.00D by 18 months of age) is met and maintained by at least 70% of treated infants."
"NCT00919217","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"201","relapsing remitting multiple sclerosis","Not enough subjects have been recruited over an extended period.","number of days with appearance or worsening of symptoms"
"NCT00478140","PHASE2","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","RESPONSE_RATE","False","NIH",,"54","adenocarcinoma of the extrahepatic bile duct","Due to slow accrual","Objective Response (Complete and Partial Response)"
"NCT00979550","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"58","port wine stains","Failure to enroll enough participants","Effects of Aldera Cream on the Reduction of Port Wine Stain (Vascular Malformation)"
"NCT05342350","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"37.7","liver cancer","PI moving on from current institution","GALAD performance for liver cancer early detection"
