"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT00577395","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"7.1","osteoporosis",,"Percent Change From Baseline in Erosion Index (A Ratio of Curve-like Structures to Plate-like Structures and is a Measure of the Degree of Structural Degradation) of the Distal Radius"
"NCT01964339","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","INDUSTRY",,"7.4","obesity hypoventilation syndrome","This study was stopped due to low recruitment.","Baseline venous blood draw"
"NCT05275439","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"34.7","acute myeloid leukemia","Development discontinued","Safety Profile of SL-172154 Monotherapy or in Combination With Azacitidine"
"NCT00244257","PHASE1","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","SAFETY","False","INDUSTRY",,"35","idiopathic thrombocytopenic purpura","Study terminated due to low enrollment.","Evaluate safety, tolerability and pharmacokinetics (PK) of single intravenous (IV) infusions of GMA161 in patients with idiopathic thrombocytopenic purpura (ITP)"
"NCT03835481","PHASE2","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"28.3","psoriasis","Due to company decision.","Number of Participants With Treatment Emergent Adverse Events (TEAEs)"
"NCT00929019","PHASE1","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","OTHER","False","OTHER",,"82","uveal melanoma","slow accrual","immunological response"
"NCT02278900","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"68","communication",,"Difference in number of questions asked, and especially concerning prognosis."
"NCT00139607","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"28","colectomy","Please see detailed description for termination reason.","Evaluation of efficacy assessments based on pain intensity (VAS) and on Pain relief (PR)."
"NCT02474407","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"13","refractory epilepsy",,"AUC 0-24h"
"NCT04924192","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","RESPONSE_RATE","False","INDUSTRY",,"13.7","advanced lung carcinoma","This study was closed due to business reasons. Closure was not prompted by any safety or efficacy concerns.","Overall response rate (ORR)"
"NCT01492244","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,,"knee pain",,"The ability of the UCLA modeling software to predict diagnosis based on questionnaire answers"
"NCT03138434","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"25.5","abdominal aortic aneurysm","Sufficient acquisitions for DCE-MRI and 4D flow, but not for T1/T2-mapping due to lack of ILT in some participants.","Wall shear stress (WSS)"
"NCT01581905","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"15","menorrhagia","Trial was redesigned as a new trial","Operating Time"
"NCT04133766","NA","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","OTHER",,"8.6","child malnutrition","Funding for the study withdrawn by sponsor after baseline data collected","Proportion of children ages 6-23 months who receive a minimum acceptable diet"
"NCT05107856","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"21.9","acute myeloid leukemia","Company Decision","Dose limiting toxicities (DLT) of PRT1419"
"NCT02042456","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"15","breast cancer","Change in study staff at the site, change in Sponsor direction","Abnormal interpretation rate"
"NCT05845502","NA","TERMINATED","UNKNOWN","0","BIOLOGICAL","OTHER","False","OTHER",,"38.2","advanced hepatocellular carcinoma","Failed to recruit more volunteers","The incidence rates and severity of AEs"
"NCT03072953","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"11.5","pyoderma gangrenosum","Terminated \[Sponsor decision to terminate the study\]","Exploratory Endpoint - Change From Baseline in Physician Global Assessments for Active Skin Manifestations"
"NCT00166153","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"28","cardiac transplantation",,"Examine t-cell subsets to determine the correlation between MIP levels and clinical outcome as well as effect on T-cell proliferation."
"NCT03175172","PHASE2","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","RESPONSE_RATE","False","INDUSTRY",,"8","malignant pleural mesothelioma","Study was stopped due to low enrollment and lack of clinical activity.","Overall Response Rate (ORR)"
"NCT04066595","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"16.7","urothelial carcinoma","Recruitment problems","Objective response rate after 6 months of cabozantinib treatment"
"NCT05997277","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"16.3","hidradenitis suppurativa","Funding withdrawn by sponsor due to funding priorities, study cannot continue without funding","Median Change From Baseline in Number of Inflammatory Lesion Counts (Including Combined Counts of Inflammatory Nodules (N) and Abscesses (A)/AN Count) at Week 16."
"NCT05183477","NA","TERMINATED","EXTERNAL","0.8","OTHER","OTHER","False","OTHER",,"33.4","wrist fracture","Investigator's departure","number of x rays requested"
"NCT02776475","NA","TERMINATED","REGULATORY","0.6","PROCEDURE","OTHER","False","OTHER",,"57.7","urinary urge incontinence","difficult to find eligible patients for enrolling","The difference in scores on the International Consultation on Incontinence Questionnaire - Short Form (ICIQ-SF) from baseline with the SNM device compared to having the device turned off for a period of four weeks"
"NCT03384875","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","INDUSTRY",,"45","elective cardiac surgery","Sponsor's decision for business reasons","Incidence and Severity of Acute Kidney Injury (AKI) in the First 48 Hours After Cardiopulmonary Pulmonary Bypass (CPB)"
"NCT00055575","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","NIH",,"143.2","mood disorders",,"Evaluation of the antidepressant effects of the antimuscarinic agent scopolamine"
"NCT05094401","PHASE3","TERMINATED","EXTERNAL","0.6","DEVICE","OTHER","False","INDUSTRY",,"17.9","type2 diabetes","Sponsor/Investigator Decision","Mean change in HbA1c"
"NCT04931667","PHASE3","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","INDUSTRY",,"5","osteoarthritis of the knee","Study was terminated by Sponsor based on a business decision not due to safety. The study report was finalized without any statistical analysis.","Change From Baseline in Pain Numeric Rating Scale (NRS) Score for the Left Knee"
"NCT00872300","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","INDUSTRY",,"23","multiple myeloma","Low recruitment rate","Response Rate according to International Myeloma Working Group uniform response criteria for multiple myeloma."
"NCT04028700","PHASE2","TERMINATED","BUSINESS","0.6","BIOLOGICAL","SURVIVAL","False","OTHER",,"31.4","sickle cell disease without crisis","Funding not renewed","Percentage of Red Blood Cells Surviving"
"NCT05492500","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"29.3","heart failure","Following a prespecified interim analysis, and in consultation with the independent Data Monitoring Committee, the Sponsor terminated the study","Change From Baseline in Kansas City Cardiomyopathy Questionnaire (KCCQ)-23 - Clinical Summary Score (CSS) at Week 22: Cohort A, Ponsegromab 300 mg Versus Placebo"
"NCT02673541","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"22.5","pancreatic necrosis","lack of recruitment","Cost Differences"
"NCT03323866","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","QOL","False","OTHER",,"63","chronic rhinosinusitis (diagnosis), nasal polyposis","Difficulty with recruitment","Disease specific quality of life questionnaire"
"NCT03298022","PHASE2","TERMINATED","EXTERNAL","0.8","BIOLOGICAL","OTHER","False","INDUSTRY",,"24.9","ulcerative colitis","As a consequence of operational difficulties at the clinical sites associated with the COVID-19 pandemic","The Proportion of Patients With Clinical Response at Week 12"
"NCT04417231","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","SAFETY","False","INDUSTRY",,"23.1","stroke, ischemic","sufficient recruitment of study patients based on the existing (and repeatedly adjusted) inclusion and exclusion criteria is not possible within a reasonable period of time","Safety of CRP apheresis"
"NCT01602172","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER_GOV",,"36","alcohol consumption","Recruitment challenges. Extensive remedial recruitment strategies unsuccessful","Number of Standard Drinks Per Week"
"NCT03785275","NA","TERMINATED","REGULATORY","0.6","OTHER","OTHER","False","OTHER",,"35.1","type 1 diabetes mellitus","It was not possible to include 9 study participants with unstable glucose in due time, and therefore 7 individuals with unstable glucose control were included.","Beta cell mass"
"NCT03829657","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"32.6","symptomatic neurogenic orthostatic hypotension","Stopped early due to company decision. Company decision based on analysis results in TD-9855-0169.","Proportion of Participants With Treatment Failure at Week 6 of RW Treatment Period"
"NCT03055312","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"46.8","metastatic triple negative breast cancer",,"Clinical benefit rate for 16 weeks"
"NCT03334812","PHASE2","TERMINATED","SAFETY","0.6","BIOLOGICAL","OTHER","False","INDUSTRY",,"17.5","knee cartilage lesion","This study was terminated early based on an interim analysis of 14 subjects, which demonstrated a favorable safety and tolerability profile.","Change From Baseline in GAG Content"
"NCT03016975","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"63.6","functional mitral regurgitation","Procedure and device development","Prevalence of MR â¤ 2+ and Hierarchical Comparison of Randomized Device and Randomized Control Groups [Cardiovascular Death, Number of Heart Failure Hospitalizations, Improvement in 6 MWT Distance (in Meters) and KCCQ (Number of Points Improved)]."
"NCT04791319","PHASE2","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"10.9","dermatitis, atopic","Premature Termination due to Interim Analysis (100 patients at Week 16) meeting futility.","Percentage of Participants Achieving Eczema Area and Severity Index-75 (EASI-75) (Greater Than or Equal to [>=] 75 Percent [%] Improvement From Baseline) at Week 16"
"NCT03391765","PHASE2","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"22.6","progressive supranuclear palsy (psp)","This study was prematurely discontinued because the program for progressive supranuclear palsy was discontinued due to lack of efficacy.","Change in Progressive Supranuclear Palsy Rating Scale (PSPRS) Total Score From Baseline to Week 52"
"NCT00941707","PHASE2","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","INDUSTRY",,"9","rheumatoid arthritis","Due to a single, unexpected serious event, the trial was stopped.","Change From Baseline in Disease Activity Index Score (DAS28) C-Reactive Protein (CRP) at Week 12"
"NCT02749292","PHASE4","TERMINATED","EXTERNAL","0.8","DRUG","OTHER","False","OTHER",,"68","anti-neutrophil cytoplasmic antibody-associated vasculitis","Due to the coronavirus disease 2019 (COVID-19) pandemic and the deleterious impact of rituximab on vaccination efficacy, the trial was concluded before reaching the target enrollment of 200.","Number of Patients With Disease Relapse(s) as Defined by a Birmingham Vasculitis Activity Score for Wegner's Granulomatosis (BVAS/WG) â¥ 2"
"NCT01101100","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"65","psoriasis","Sponsor Decision","Percentage of Participants With a Static Physician's Global Assessment (sPGA) of Clear (0) or Clear/Almost Clear (0 or 1)"
"NCT05431907","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"20.5","peritoneal metastases","Sponsor decision","Number and severity of Allocetra-OTS related adverse events (AEs) and serious adverse events (SAEs)"
"NCT06195007","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"0.4","acute stroke","no research team to conduct study","Smoking cessation at 90-day post-discharge follow up"
"NCT02293811","NA","TERMINATED","UNKNOWN","0","OTHER","BIOMARKER","False","OTHER",,"10.2","crohn disease-associated colorectal adenocarcinoma","the tissue mass of each biopsy sample was not sufficient to perform an exploratory analysis to assess the level of expression of the P2RX7 protein.","Analysis of expression of P2RX7"
"NCT01028105","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"68","methicillin-resistant staphylococcus aureus infection","Enrollment did not reach power, therefore study was administratively closed in 2013","The primary objective of this study is to compare the prevalence of MRSA colonization and its relationship to post-operative infection in patients who are currently pre-operatively MRSA screened per SOP to those who are not."
"NCT00908531","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"55","operable breast neoplasms","Poor recruitement","pCR"
"NCT07396831","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"20.4","pars plana vitrectomy","PI left institution. No new PI.","Presence of endophthalmitis"
"NCT04167137","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"23.9","metastatic solid neoplasm","Business reasons","Number of Participants With Dose-limiting Toxicity"
"NCT04780945","PHASE2","TERMINATED","ENROLLMENT","0.6","OTHER","RESPONSE_RATE","False","OTHER",,"71.3","ovarian neoplasm epithelial","recruitment was lower than expected (28/55) due to registration of the IMP in the first and second line treatment","Response Rate"
"NCT04057677","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"61.6","type 2 diabetes","Insufficient funds.","Leg Lean Mass"
"NCT04978077","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"35.5","diet, healthy","The recruitment of the specific study population consisting of stoma patients proved escpecially difficult, so the recruitment was halted before the anticipated target number","Identification of stimulating and inhibiting metabolite and bacteria interactions"
"NCT03062657","NA","TERMINATED","REGULATORY","0.6","DEVICE","BIOMARKER","False","INDUSTRY",,"55.7","cervical degenerative disc disease","Study terminated prematurely as agreed by the FDA. The FDA were satisfied that no further data was required, despite the total number of patients who completed the study in full not being the agreed upon number.","Concentrations of Titanium, Vanadium, and Aluminum in the Blood Serum"
"NCT05345457","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"13.4","pregnancy preterm","Low enrollment","Delivery Within 28 Days"
"NCT05382819","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"14.8","atopic dermatitis eczema","Business Decision","The number of participants with treatment-emergent adverse events."
"NCT01550328","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","INDUSTRY",,"9","type 2 diabetes","Protocol no longer meets sponsor objectives","Determine Device Bias"
"NCT01339000","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","NIH",,"60","breast cancer","Company supplying drug declared bankruptcy, thus there was no drug supply.","Evaluate and Quantify the Impact of Interleukin-7 (CYT107) Therapy on Specific Immune Responses to Vaccines (in Particular to Neo Antigens) in Older Subjects Following Chemotherapy"
"NCT04577144","NA","TERMINATED","EXTERNAL","0.8","OTHER","OTHER","False","INDUSTRY",,"3.7","opioid use disorder","Study re-scoped due to COVID-19 pandemic.","Abstinence from opioid use"
"NCT00958841","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"69","pancreatic neoplasm","Slow recruitment rate into this study with rare tumors of neuroendocrine origin (enrollment issues)","Percentage of Responders at Month 6 - Pooled Pancreatic NETs (PNETs)"
"NCT00348894","PHASE2","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"15","pain","\- Study was terminated due to insufficient clinical efficacy observed in previous studies conducted in postherpetic neuralgia.","Vital signs"
"NCT03808766","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"56.1","carcinoma, hepatocellular","Poor patient accrual","arterial flow through the tumor"
"NCT01475656","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"9","neonatal seizures","difficulty with recruitment","Efficacy"
"NCT00548522","NA","TERMINATED","REGULATORY","0.6","OTHER","OTHER","False","OTHER",,"76","type 1 diabetes","Difficulty in finding staff to help with study","The documentation of Cpeptide in women with type 1 diabetes who are pregnant"
"NCT04745351","PHASE3","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"13.8","covid-19","The study was terminated due to study enrollment feasibility. This decision is not based on efficacy or safety concerns.","Percentage of Participants With All-cause Death or Invasive Mechanical Ventilation (IMV) Through Day 29"
"NCT03424031","NA","TERMINATED","SAFETY","0.6","PROCEDURE","OTHER","False","OTHER",,"41.3","stroke","Many study exits (many deaths, aggravations) that we had anticipated (but not enough). The patients did not stay long enough in the department to complete the protocol (many study exits that we had not anticipated).","PASS score"
"NCT01670253","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"11.3","habile adult patients referred to the elective gastroscopy","Not enough facilities to study","Number of uncomplicated examinations"
"NCT01017653","PHASE2","TERMINATED","EFFICACY","0.6","DRUG","SURVIVAL","False","OTHER",,"19.9","malignant glioma of brain","study did not reach benchmark efficacy rule at 16 subjects","6-month Progression-free Survival (PFS)"
"NCT00579137","PHASE1","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","OTHER","False","OTHER",,"24","severe combined immunodeficiency disease","slow accrual","Number of Patients With Donor Engraftment"
"NCT03907072","PHASE2","TERMINATED","EFFICACY","0.8","DRUG","BIOMARKER","False","INDUSTRY",,"4.2","duchenne muscular dystrophy","Lack of efficacy","Change From Baseline in Dystrophin Level (% Normal Dystrophin)"
"NCT00928772","PHASE4","TERMINATED","EFFICACY","0.8","DEVICE","OTHER","False","OTHER",,"31","anxiety","Lack of efficacy","Anxiety During Cataract Surgery Under Topical Anesthesia"
"NCT01662895","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"61.7","intracerebral hemorrhage","By DSMB on October 18, 2013 due to increased incidence of ARDS. See modified protocol \[NCT02175225","Number of Subjects With Modified Rankin Scale (mRS) Score 0-2"
"NCT00881257","PHASE2","TERMINATED","UNKNOWN","0","DEVICE","SAFETY","False","INDUSTRY",,"33","peripheral vascular disease","Data was inconclusive","Major Adverse Clinical Events Rate"
"NCT01424475","PHASE1","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","INDUSTRY",,"41.1","parkinson disease","Following extensive efforts to increase recruitment, it will not be possible to complete the study protocol within a reasonable time","Imaging (fMRI)"
"NCT01050712","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"29","ileus","According to retired PI, resident graduated and next resident never carried it to fruition.","Duration of post operative ileus (radiologic)"
"NCT02947581","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"51.4","neurocysticercosis","Albendazole and albendazole placebo are not available in our local suppliers or in the international market. Consequently, it is no possible to re-initiate the enrollment to complete the original sample size.","Radiological efficacy at three months (3-month improvement)."
"NCT03648619","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"12","oncology","Insufficient recruitment","to compare lesion detectability between wb-MRI and the gold standard PET/CT"
"NCT05366530","NA","TERMINATED","REGULATORY","0.6","OTHER","OTHER","False","OTHER",,"27.3","atrial fibrillation","Study no longer has scientific value given findings from other studies","Freedom From Atrial Fibrillation"
"NCT05087628","PHASE2","TERMINATED","UNKNOWN","0","BIOLOGICAL","OTHER","False","INDUSTRY",,"29.1","systemic lupus erythematosus","Termination for Strategic Reasons","Percentage of Participants Who Maintained the Improvement in Systemic Lupus Erythematosus (SLE) Disease Activity From Baseline to Week 24"
"NCT03326128","PHASE2","TERMINATED","EXTERNAL","0.8","DRUG","OTHER","False","OTHER",,"21.9","smoking cessation","Due to the COVID-19 pandemic, it was difficult to recruit eligible participants.","Point Prevalence Abstinence (PPA) [change in abstinence reports will be assessed]"
"NCT01654328","NA","TERMINATED","ENROLLMENT","0.6","DRUG","BIOMARKER","False","OTHER",,"26","radiographic contrast agent nephropathy","slow inclusion","The primary endpoint will be change in the creatinine concentration between the 48-72 hours creatinine levels and the baseline levels, expressed as ratio."
"NCT00260728","PHASE2","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"36","renal disease",,"Secondary patency at 6 months as determined by ability of the graft to be used for vascular access for hemodialysis"
"NCT03778528","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"25.1","cataract","researcher left the institution study will not continue","Change in protein composition"
"NCT00706667","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"55","iron deficiency anemia","Not being able to recuit sufficient patients due to a lack of complience","Hb increase from baseline till day of surgery"
"NCT00524667","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"42","chronic lymphocytic leukemia","Terminated due to poor accrual.","Best clinical response as defined by NCIWG criteria for CLL"
"NCT00288067","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","NIH",,"93","adult nodular lymphocyte predominant hodgkin lymphoma","NCI stopped supplying fenretinide in November of 2012.","Safety, in Terms of Dose-limiting Toxicity (DLT) of 2 Daily Doses of Single Agent Fenretinide (Phase I)"
"NCT00891800","PHASE2","TERMINATED","UNKNOWN","0","DEVICE","SAFETY","False","OTHER",,"41","breast cancer metastatic to the liver","Lack of study patients","Primary: Assessment of the feasibility of SIRT treatment as measured by tumor response in the treated labe/s of the liver.Assessed by CT scan and measurement Secondary Response: Assessment of treatment toxicity. Assessed by examination and blood work."
"NCT01136811","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"21","lower extremity occlusive disease","Study was terminated. P.I. left the institution before completing study","Patency of Graft Anastomosis"
"NCT01581736","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"48","obesity","PI job change","insulin sensitivity"
"NCT03405311","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","OTHER",,"70.7","obesity, morbid","The study device is not working, and there is no funding available to purchase or rent a new one.","Number of Needle Insertion Attempts Calculated Across All Participants"
"NCT03556501","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"12.9","pancreas necrosis","Lack of enrollment numbers - participants are no longer being examined","to define severity of pancreatitis as mild, moderate, severe; based on amount of debris in the pancreatic lesion (mild: < 30% debris, moderate: 30-50% debris, severe: >50% debris)"
"NCT05585528","NA","TERMINATED","EXTERNAL","0.6","PROCEDURE","OTHER","False","OTHER",,"39.3","ligament rupture","The sponsor, in consultation with the principal investigator, decided to stop the study prematurely (given the small number of eligible patients).","Proportion of patients operated at 45 days"
"NCT01404065","NA","TERMINATED","ENROLLMENT","0.6","PROCEDURE","OTHER","False","OTHER",,"44","chronic pain","Recruitment difficulties and stopped funding","Changes in EEG (alpha and beta activity)"
"NCT00303836","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","NIH",,,"recurrent melanoma",,"Objective clinical response (CR or PR)"
"NCT01561144","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"75","cardiomyopathies",,"To assess the number of ventricular and atrial arrhythmias, and atrial fibrillation burden detected by ICD."
"NCT00439387","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","NIH",,"99.4","epilepsy",,
"NCT01764893","PHASE4","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"14.9","overactive bladder","Enrolling too slowly due to insurance plans no longer covering the cost of the Percutaneous Tibial Nerve Stimulation treatment.","Overactive Bladder Questionnaire, items 1-8 only"
"NCT03379493","PHASE1","TERMINATED","BUSINESS","0.6","BIOLOGICAL","OTHER","False","INDUSTRY",,"9.9","lymphomas non-hodgkin's b-cell","Sponsor's Decision","Maximum Tolerated Dose"
"NCT01864421","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"60","deferred umbilical cord clamping","New data in public domain suggested continuing study not ethical","Quantification of blood flow in the umbilical cord or skin"
"NCT01956604","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"41.1","delirium","The inclusion rate was too low, due to the exclusion criteria.","MDAS (Memorial delirium assessment scale)"
"NCT05966584","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"12.9","breast cancer","Limited amount of eligible participants","Proportion of Subjects That Have a Grade â¤1 Rash"
"NCT00353184","NA","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","OTHER",,"41","asthma","Results of the interim analysis suggested no significant diff between study groups.","Forced Expiratory Volume in One Second (FEV1)"
"NCT00583284","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"16","ventricular tachycardia","key study staff left foundation","Areas of hyperenhanced myocardium, as determined by delayed enhancement CT, correlate with the findings on voltage mapping of the LV in patients with a prior myocardial infarction who are undergoing VT ablation."
"NCT02091752","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"5","primary myelofibrosis","The study was terminated due to low enrollment.","Proportion of Patients Achieving â¥20% Reduction From Baseline in Spleen Volume"
"NCT00464347","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","NIH",,"8","age-related macular degeneration","Study was terminated because of poor enrollment.","The mean change in best-corrected ETDRS visual acuity in the study eye from baseline to month 12"
"NCT02413047","NA","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","OTHER",,"33.1","inflammatory bowel disease","physician decision to stop study early due to low enrollment","Harvey Bradshaw Index HBI: Decrease >3 Points or Remission Score<5"
"NCT01982149","NA","TERMINATED","BUSINESS","0.8","OTHER","BIOMARKER","False","OTHER",,"59","chronic obstructive pulmonary disease","Lack of funding","Measure the correlation among gene expression levels between nasal and bronchial epithelium on an individual gene and multivariate basis"
"NCT00434538","PHASE3","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","INDUSTRY",,"21","diabetic foot ulcer","Due to Sponsor's financial reasons","Percentage of subjects with closed ulcers at week 12"
"NCT00311558","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","SAFETY","False","OTHER",,"75","cancer",,"Tolerance, safety, and maximum tolerated dose at 1 week after each course"
"NCT03641326","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","NIH",,"25.3","gliosarcoma","Poor accrual","Number of Participants With Greater Than 50% Reduction in Objective Response"
"NCT01786226","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"24","uterine fibroids",,"Volume of the uterine leiomyomata with 2,5mg vs 5 mg daily of mifepristone after 3 months of treatment"
"NCT00429026","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","OTHER",,"50","renal cell cancer","Slow accrual, study terminated.","Survival Rate"
"NCT03068130","PHASE3","TERMINATED","EXTERNAL","0.8","DRUG","SAFETY","False","INDUSTRY",,"41.4","pulmonary hypertension","The company determined that continued exposure of these high-risk PH patients to clinic or in-person visits during the COVID pandemic presented an unacceptable risk.","Long Term Safety as Measured by Incidence and Severity of Adverse Events During the Duration of the Study"
"NCT00102128","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"53","ischemic heart failure","DMC recommended stop","Recovery of contractility within previously akinetic areas of the heart (areas without motion/contraction) that have received treatment (cells from the patient's thigh muscle or placebo), and change in left ventricular EF as assessed by echocardiography"
"NCT04412707","PHASE2","TERMINATED","REGULATORY","0.8","DRUG","BIOMARKER","False","INDUSTRY",,"17.2","rrmm","The sponsor decided to terminate the study following an FDA request of a partial clinical hold.","Peak Plasma Concentration for Melphalan"
"NCT01506700","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","INDUSTRY",,"86.5","breast cancer","additional recruitment not needed","The sensitivity and specificity of Optical Coherence Tomography to identify whether or not tumor can be identified ex vivo on breast cancer specimens as compared to post-surgical histology conclusions."
"NCT02028000","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"48","pregnancy","Insufficient data to continue. Study will not resume.","Intravenous and analgesic use."
